Código de instalación;Código de compañía;Cod Alternat;Códigos Calculados;Artic Padre;Cod Pre-pack;Ratio de preempacado;Unidades de empacado;Cod EAN Prod;Parte b;Parte c;Parte d;Parte e;Parte f;Total de LPN de salida;Total Act;Activa asignada;Activa disponible;Total de LPN de entrada;LPN de entrada asignada;LPN de entrada disponible;LPN de entrada sin verificar;Total asignado;Total disponible;Total de inventario;Resumen de inventario interno;Unidades secundarias de resumen de inventario interno;Cantidad de orden abierta
B100;FARMACORP;="7772300000792";="7772300000792";False;;0;0;="7772300000792";;;;;;0;0;0;0;48;0;48;0;0;48;48;48;48;0
B100;FARMACORP;="7772300000853";="7772300000853";False;;0;0;="7772300000853";;;;;;0;0;0;0;45;0;45;0;0;45;45;45;45;0
B100;FARMACORP;="7772300000938";="7772300000938";False;;0;0;="7772300000938";;;;;;0;0;0;0;11;0;11;0;0;11;11;11;11;0
B100;FARMACORP;="7772300000945";="7772300000945";False;;0;0;="7772300000945";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="7772303000003";="7772303000003";False;;0;0;="7772303000003";;;;;;0;0;0;0;13;0;13;0;0;13;13;13;13;0
B100;FARMACORP;="7772303000034";="7772303000034";False;;0;0;="7772303000034";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="7772303000041";="7772303000041";False;;0;0;="7772303000041";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="7772307002249";="7772307002249";False;;0;0;="7772307002249";;;;;;0;0;0;0;302;49;253;0;49;253;302;302;302;0
B100;FARMACORP;="7772314110128";="7772314110128";False;;0;0;="7772314110128";;;;;;0;0;0;0;13;0;13;0;0;13;13;13;13;0
B100;FARMACORP;="7772314110142";="7772314110142";False;;0;0;="7772314110142";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="7772314110265";="7772314110265";False;;0;0;="7772314110265";;;;;;0;0;0;0;74;0;74;0;0;74;74;74;74;0
B100;FARMACORP;="7772314110289";="7772314110289";False;;0;0;="7772314110289";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="7772314110432";="7772314110432";False;;0;0;="7772314110432";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="7772314110449";="7772314110449";False;;0;0;="7772314110449";;;;;;0;0;0;0;11;0;11;0;0;11;11;11;11;0
B100;FARMACORP;="7772314110517";="7772314110517";False;;0;0;="7772314110517";;;;;;0;0;0;0;4;0;3;0;0;3;4;4;4;0
B100;FARMACORP;="7772314110555";="7772314110555";False;;0;0;="7772314110555";;;;;;0;0;0;0;22;0;21;0;0;21;22;22;22;0
B100;FARMACORP;="7772314110609";="7772314110609";False;;0;0;="7772314110609";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314110647";="7772314110647";False;;0;0;="7772314110647";;;;;;0;0;0;0;42;5;37;0;5;37;42;42;42;0
B100;FARMACORP;="7772314111156";="7772314111156";False;;0;0;="7772314111156";;;;;;0;0;0;0;56;4;52;0;4;52;56;56;56;0
B100;FARMACORP;="7772314111453";="7772314111453";False;;0;0;="7772314111453";;;;;;0;0;0;0;162;0;162;0;0;162;162;162;162;0
B100;FARMACORP;="7772314111477";="7772314111477";False;;0;0;="7772314111477";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="7772314111484";="7772314111484";False;;0;0;="7772314111484";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772314112078";="7772314112078";False;;0;0;="7772314112078";;;;;;0;0;0;0;27;0;27;0;0;27;27;27;27;0
B100;FARMACORP;="7772314150032";="7772314150032";False;;0;0;="7772314150032";;;;;;0;0;0;0;17;0;17;0;0;17;17;17;17;0
B100;FARMACORP;="7772314150049";="7772314150049";False;;0;0;="7772314150049";;;;;;0;0;0;0;15;0;15;0;0;15;15;15;15;0
B100;FARMACORP;="7772314150056";="7772314150056";False;;0;0;="7772314150056";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="7772314150216";="7772314150216";False;;0;0;="7772314150216";;;;;;0;0;0;0;12;0;12;0;0;12;12;12;12;6
B100;FARMACORP;="7772314150223";="7772314150223";False;;0;0;="7772314150223";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150247";="7772314150247";False;;0;0;="7772314150247";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="7772314150261";="7772314150261";False;;0;0;="7772314150261";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772314150278";="7772314150278";False;;0;0;="7772314150278";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="7772314150285";="7772314150285";False;;0;0;="7772314150285";;;;;;0;0;0;0;15;0;15;0;0;15;15;15;15;60
B100;FARMACORP;="7772314150339";="7772314150339";False;;0;0;="7772314150339";;;;;;0;0;0;0;3;0;2;0;0;2;3;3;3;0
B100;FARMACORP;="7772314150346";="7772314150346";False;;0;0;="7772314150346";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150353";="7772314150353";False;;0;0;="7772314150353";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772314150360";="7772314150360";False;;0;0;="7772314150360";;;;;;0;0;0;0;11;0;10;0;0;10;11;11;11;28
B100;FARMACORP;="7772314150384";="7772314150384";False;;0;0;="7772314150384";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150421";="7772314150421";False;;0;0;="7772314150421";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150537";="7772314150537";False;;0;0;="7772314150537";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150568";="7772314150568";False;;0;0;="7772314150568";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314150667";="7772314150667";False;;0;0;="7772314150667";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772314730012";="7772314730012";False;;0;0;="7772314730012";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000004";="7772500000004";False;;0;0;="7772500000004";;;;;;0;0;0;0;4;0;0;0;0;0;4;4;4;0
B100;FARMACORP;="7772500000097";="7772500000097";False;;0;0;="7772500000097";;;;;;0;0;0;0;12;0;12;0;0;12;12;12;12;0
B100;FARMACORP;="7772500000103";="7772500000103";False;;0;0;="7772500000103";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772500000288";="7772500000288";False;;0;0;="7772500000288";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772500000295";="7772500000295";False;;0;0;="7772500000295";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000356";="7772500000356";False;;0;0;="7772500000356";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000370";="7772500000370";False;;0;0;="7772500000370";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000387";="7772500000387";False;;0;0;="7772500000387";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000400";="7772500000400";False;;0;0;="7772500000400";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="7772500000660";="7772500000660";False;;0;0;="7772500000660";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7772500000790";="7772500000790";False;;0;0;="7772500000790";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7772500000912";="7772500000912";False;;0;0;="7772500000912";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
